client_id	path	sentence	up_votes	down_votes	age	gender	accent
698d65efbcb2441be814041d68e3470b0fe24eb680ad86e8f8d6fec1a1a3a5cdf1c68ee16fa3605f0fb7ea59a505341e73953972aeded5a11f7352ff0e8ac693	06e3dc25b284670dfac3a307f43b6db5abc046d17f1ed18a4e181d6e3c6e2811d824019c0a2e3523c654ea57fda816ea88deec152fdaf058bab9baba9c276652	Des dysfonctionnements expliquent ce constat, ils ne sont évidemment plus acceptables.	0	2	fifties	male	france
a4cf2f8bc6baaa8d42651c68367ec8e7523f824dc73261c6448ae4da0a9e804ad557d586b7d82c03f58e04d771a2c499c1dbea740e40d864567474120e19eefe	f9417672f838484b1b0254732123f7d80cb6386a5e309d47da545d4d70c8c54b6026871e026679ca725dcf7dd5d3cb5d10995ead1ffa86b23247cfb36ba95cde	Or les expérimentations sont bornées par la loi fondamentale.	0	2	thirties	male	france
a4cf2f8bc6baaa8d42651c68367ec8e7523f824dc73261c6448ae4da0a9e804ad557d586b7d82c03f58e04d771a2c499c1dbea740e40d864567474120e19eefe	85298997018167a9f7bf37dd5adcebb60480315fa84e5198b26d76de06ed6c32a7f9c1304eb02f8315ac38bd38915e62c83c5e390354d01ebc27905ae704b873	Ce matin, l’Assemblée a commencé d’entendre les orateurs inscrits dans la discussion générale.	1	2	thirties	male	france
a4cf2f8bc6baaa8d42651c68367ec8e7523f824dc73261c6448ae4da0a9e804ad557d586b7d82c03f58e04d771a2c499c1dbea740e40d864567474120e19eefe	6fa7c75133efe8cd401ac901961ca157ea8253a67e5aa3ce389fb48e680a64784b5eb8f73cf9d8bcb263dd39c4d435774891f72d266ddb540c038de9a897766f	Il s’agit bien alors d’un faux, d’une fraude.	0	2	thirties	male	france
698d65efbcb2441be814041d68e3470b0fe24eb680ad86e8f8d6fec1a1a3a5cdf1c68ee16fa3605f0fb7ea59a505341e73953972aeded5a11f7352ff0e8ac693	6a85220cbb9ab9387314546b701ec30ab0587fad03cb27f1002e54d981add5e0a9d6deeef285759cda85568ccdc7ea304d1cf99cc6eae3b04bdfcbe7c5cfc7d9	Je constate que le vote est acquis à l’unanimité.	0	2	fifties	male	france
698d65efbcb2441be814041d68e3470b0fe24eb680ad86e8f8d6fec1a1a3a5cdf1c68ee16fa3605f0fb7ea59a505341e73953972aeded5a11f7352ff0e8ac693	2fa636427977dd974addc146d59f05fdc516b63bb0581190dce415d06d22dfce8b67c818484979cbde7f3f04061fdd245be8d9858da58b993777d8c6522e2ca7	et au mieux à trois virgule six pourcent en deux mille quatorze.	0	2	fifties	male	france
698d65efbcb2441be814041d68e3470b0fe24eb680ad86e8f8d6fec1a1a3a5cdf1c68ee16fa3605f0fb7ea59a505341e73953972aeded5a11f7352ff0e8ac693	20c1c0cd1a743f5e8e51dab40596386244b48507886c7f0ca49da6b5692e2fd4c1c9c68cfe3cc0e71e17604a43478242c29e9c93d9605f9c9306dcc911957f3e	L’ANSES a publié son nouveau rapport hier.	0	2	fifties	male	france
698d65efbcb2441be814041d68e3470b0fe24eb680ad86e8f8d6fec1a1a3a5cdf1c68ee16fa3605f0fb7ea59a505341e73953972aeded5a11f7352ff0e8ac693	14c4dbf6cc90b0425f32f4b7e13d7b877cac26c9f26f8b597033e7815ac014809d96314467689dc9985be2e411c6b726a84565bd156e4a35a52905087490bf30	Que se passa-t-il ensuite dans la destinée de M Abbesse	1	2	fifties	male	france
698d65efbcb2441be814041d68e3470b0fe24eb680ad86e8f8d6fec1a1a3a5cdf1c68ee16fa3605f0fb7ea59a505341e73953972aeded5a11f7352ff0e8ac693	832c090b1742b5469a2cf22ea7bfcfb407526c955896f0fe7ab0c88696cf512d250f4de2558f94afaa27ed095820ccca866750b711bb7c9d8523c2f4be0158be	Ils sont du même coup agacés par votre frénésie fiscale.	1	2	fifties	male	france
698d65efbcb2441be814041d68e3470b0fe24eb680ad86e8f8d6fec1a1a3a5cdf1c68ee16fa3605f0fb7ea59a505341e73953972aeded5a11f7352ff0e8ac693	7ee7a4779b11f6b41ca0c661def209e3ec02570e9c15603db30323a9d48104c47f0cab58b770faebb82b89be5101de90885f06f7e697869ab44bd748043dc82a	"Du toit de zinc sortait un tuyau de cheminée coiffe d'un grand chapeau."	1	2	fifties	male	france
698d65efbcb2441be814041d68e3470b0fe24eb680ad86e8f8d6fec1a1a3a5cdf1c68ee16fa3605f0fb7ea59a505341e73953972aeded5a11f7352ff0e8ac693	1e2c072d6397bf93e81bf9417be86f93d17ca73f87a0569f9b2111e8e8b9cba67e3544686022374b50f67b8520552b593a7b97bd3898ad9a08aa447561a74261	Vous ne souhaitez pas maintenir l’APL accession en première lecture, monsieur le secrétaire d’État.	0	2	fifties	male	france
698d65efbcb2441be814041d68e3470b0fe24eb680ad86e8f8d6fec1a1a3a5cdf1c68ee16fa3605f0fb7ea59a505341e73953972aeded5a11f7352ff0e8ac693	7cec38c03ef52f32c2b2d0a97b1b27ee5ae076341d949867520e3cc6f3cd063e6805decd40ce5cc4aca8c4178c4507e4dcdb127d22c0c5656f5bac939f453176	Cette attente avait été déçue.	1	2	fifties	male	france
698d65efbcb2441be814041d68e3470b0fe24eb680ad86e8f8d6fec1a1a3a5cdf1c68ee16fa3605f0fb7ea59a505341e73953972aeded5a11f7352ff0e8ac693	47d51d165c895f849fe8294b26fda89bb2b4e00e2b7caad576184d4050ee1c2730a0b5f61178a5dcdc320a76f9ec951baebc4af1c7fb042f06e56600859e597e	Je suis perclus par cette clarté.	0	2	fifties	male	france
698d65efbcb2441be814041d68e3470b0fe24eb680ad86e8f8d6fec1a1a3a5cdf1c68ee16fa3605f0fb7ea59a505341e73953972aeded5a11f7352ff0e8ac693	c24bba12506d5a88dfb1541a6726ac7696ce013bf1f9205c43a7854bba190b7b2a51da468f977a89b4a16e8ff2c3bdaaf7a170269384d66c7bcf77bee3d6d464	Tout cela est incohérent, quand le même gouvernement affirme entendre les entreprises.	1	2	fifties	male	france
698d65efbcb2441be814041d68e3470b0fe24eb680ad86e8f8d6fec1a1a3a5cdf1c68ee16fa3605f0fb7ea59a505341e73953972aeded5a11f7352ff0e8ac693	90d66503ae31aad6ec5fda7289d12efe680093a71224c33ca25c1012f17996a44f592cc7dca0412ceab6b9e1ba5004cad3f76e54d2e140a2a27f1a2024e2d224	"L'installation est simple puisqu'il s'agisse d'une extension PHP"	1	2	fifties	male	france
698d65efbcb2441be814041d68e3470b0fe24eb680ad86e8f8d6fec1a1a3a5cdf1c68ee16fa3605f0fb7ea59a505341e73953972aeded5a11f7352ff0e8ac693	1ebcc70ecac28c20631cc2119c2be20324df2dccd10a8177fe5f28aeb6b5d0f4a6744fe84f5ef338148848bb92c87e269cf9dd2d8be6ab0e8416c759eb94fc0a	Et c’est ce que nous vous proposerons au travers de plusieurs amendements.	0	2	fifties	male	france
698d65efbcb2441be814041d68e3470b0fe24eb680ad86e8f8d6fec1a1a3a5cdf1c68ee16fa3605f0fb7ea59a505341e73953972aeded5a11f7352ff0e8ac693	787bc8b3057bca03910aa28edb6a6f75b571e8322b5bcdb5ce0c29faa0841d3cf9fb11bebbb1f0ab743a2ab79625e80567521bc8859d1036b9774a61ef000a1c	Celle-ci concernera bien sûr les grossesses à risque faible.	0	2	fifties	male	france
698d65efbcb2441be814041d68e3470b0fe24eb680ad86e8f8d6fec1a1a3a5cdf1c68ee16fa3605f0fb7ea59a505341e73953972aeded5a11f7352ff0e8ac693	bd667377313c5c10d50a5c1c748be98e7041098fc24ccff932dc0c3e7be39ea9fd24f5bac11c13ff8e2124660175aaf2264e2938e057f29e8cc377d487bb9a15	La parole est à Monsieur Matthias Fekl.	0	2	fifties	male	france
698d65efbcb2441be814041d68e3470b0fe24eb680ad86e8f8d6fec1a1a3a5cdf1c68ee16fa3605f0fb7ea59a505341e73953972aeded5a11f7352ff0e8ac693	3e5dd8d921c290281be652323ce99ddd127892bd072fa1f149a9e5b57796caa22763cd8edccc4a980db32b34cbc9fb5e813e4a9c0d5cd78724bf21347d1c61c0	Le plafond fixé pour le cumul doit absolument être étudié.	1	2	fifties	male	france
698d65efbcb2441be814041d68e3470b0fe24eb680ad86e8f8d6fec1a1a3a5cdf1c68ee16fa3605f0fb7ea59a505341e73953972aeded5a11f7352ff0e8ac693	d1b30c77602c0aedd4f55346166efc3055be7c858b8e7d0901022871977684c7b765857078213d97e88c06480bec42c6aaa1601c7d3f91cfed27dbef392e1db8	Il faut bien se dire une chose, et ce n’est pas badin, monsieur Sebaoun.	0	2	fifties	male	france
698d65efbcb2441be814041d68e3470b0fe24eb680ad86e8f8d6fec1a1a3a5cdf1c68ee16fa3605f0fb7ea59a505341e73953972aeded5a11f7352ff0e8ac693	f5d6bb846679c6f307ade4345c79a34623c1f0eac6fa7f540d47d52c75115ef3989d3befbd197aa2e204958f92a288fa2bcff28402177a8abe0a76e3e6e36d83	"Sa femme y mourut d'une maladie de poitrine dont elle était atteinte depuis longtemps"	0	2	fifties	male	france
698d65efbcb2441be814041d68e3470b0fe24eb680ad86e8f8d6fec1a1a3a5cdf1c68ee16fa3605f0fb7ea59a505341e73953972aeded5a11f7352ff0e8ac693	63c11dec2a6f62257e2b6bf036a4723df8358b0ef0ee636717b7903b5854e04285f30faae722e7a1c52ad790efa1b31859d3fe094901809f7ca88b94ed599bb2	Les salariés s’en satisfaisaient, car elles constituaient un complément de revenu défiscalisé.	0	2	fifties	male	france
698d65efbcb2441be814041d68e3470b0fe24eb680ad86e8f8d6fec1a1a3a5cdf1c68ee16fa3605f0fb7ea59a505341e73953972aeded5a11f7352ff0e8ac693	8275313f05afb39a5f8f0a70bba56031e005af040f3d80bcbcf84be712d344bd645ecb7911a3315ab8c4f2a8a7a707fe5218eb1ed11b88b9393a4b42ae3692c0	Julie veut que tu fasses les comptes pour lundi prochain.	0	2	fifties	male	france
698d65efbcb2441be814041d68e3470b0fe24eb680ad86e8f8d6fec1a1a3a5cdf1c68ee16fa3605f0fb7ea59a505341e73953972aeded5a11f7352ff0e8ac693	a6610723f3c4911f8410f68ddc84864fec4ae446fc579a7240e17186edc53007547d0dded749d6d35430c05e94504ef8fa1eb4ea79309eaaa37bca475fcb6cc7	Il flexibilise le plus possible le travail et dégrade les conditions de travail.	1	2	fifties	male	france
ac1551189f8939b6fa03b0b1ca42e8d85d959bb20637221952305b805839cf6572f6b7d798eef36f36746d1030dafb1efb9acf87cbbb7c7569df2ef188e40f65	95e9e452965f22e45101220400a707851b183f6a3e3e0759bf5d8c703496c5e8caa5c702282b2f042e1f0a35b07bbd48f0f70fe2838a41f5a4b476a04ece0736	Leurs bénéficiaires sont sortis de l’école sans formation valable sur le marché de l’emploi.	0	2	thirties	male	france
ac1551189f8939b6fa03b0b1ca42e8d85d959bb20637221952305b805839cf6572f6b7d798eef36f36746d1030dafb1efb9acf87cbbb7c7569df2ef188e40f65	e6e68c1c724ce315a267edfe7813411ed6f7fb0c7702220f7a468b5620813d034ef8f3ba8edd85ed7538b2f6f6fdcf32bc54ff044a0d12aecdf2dbd2544fc472	C’est le droit d’inventaire de Monsieur Mariton	0	2	thirties	male	france
ac1551189f8939b6fa03b0b1ca42e8d85d959bb20637221952305b805839cf6572f6b7d798eef36f36746d1030dafb1efb9acf87cbbb7c7569df2ef188e40f65	a389b266d019d5e5544c2d380d84562c4d31659e584099371ba0afaddfb93c0d2611e275ae79386ee0f59e719ce534e82481626335e404a5938a4543da4fe985	"Comme les savants, j'en étais réduit aux conjectures."	0	2	thirties	male	france
ac1551189f8939b6fa03b0b1ca42e8d85d959bb20637221952305b805839cf6572f6b7d798eef36f36746d1030dafb1efb9acf87cbbb7c7569df2ef188e40f65	d2d702d75f4b9f43b919ee5dd5181237bc6b4a672ecbbbc604a7e64c8f6c9b9b6ea89dae24920270e3af4a080cc17a876e2879c5569a2d98db99b3e731f1d94f	L’avis est donc favorable sous réserve de l’adoption de ce sous-amendement.	0	2	thirties	male	france
ac1551189f8939b6fa03b0b1ca42e8d85d959bb20637221952305b805839cf6572f6b7d798eef36f36746d1030dafb1efb9acf87cbbb7c7569df2ef188e40f65	a90f7d75725c71d7a4e27de59b8e2970399bd5372ae9a553db6925fbd903166759117d08431fc574cde373b47c3efcdbaade871c2f3f125394a3c31e309b5eec	On notera également que le nombre de bénéficiaires augmente avec le temps.	0	2	thirties	male	france
ac1551189f8939b6fa03b0b1ca42e8d85d959bb20637221952305b805839cf6572f6b7d798eef36f36746d1030dafb1efb9acf87cbbb7c7569df2ef188e40f65	fce13e5d5f1ae16a1cf226a714a62f61a27c9a767e8276cfc918b257a0ad318fd414ceb57c268f6863fe3e6458237cb720ade6b8adbddf52220ebe84eb2c71dd	Ce chantier a été lancé.	1	2	thirties	male	france
ac1551189f8939b6fa03b0b1ca42e8d85d959bb20637221952305b805839cf6572f6b7d798eef36f36746d1030dafb1efb9acf87cbbb7c7569df2ef188e40f65	f7303f2a545596c9d0e8f24ed350a5125251e28b0b265345f3048edbd7fa2b3bf137567b3325f485c3dad93c618cc5238bf3c792d7573bc64f87cc28ed36feac	Aucun document écrit n’a été mis à notre disposition.	1	2	thirties	male	france
b58fd078582f354b2f26b34ca027851447d2277a2adb274f90b0bbaadef48da9dfca03dcd338dfed30bec0a6652f414bae2aa655abfbcfa8664e090dd3adf1a9	23e74420400f4e07b2f59faac50bd05e007d8de45350d77ad59e0cb540fbddebc91074c4e6afdd2e467af95e5e056aa60c7616d37689fed8dd1ebc4c8bd0f21b	J’espérais secrètement me tromper	1	2	thirties	male	france
b95b08cd0cca908367cab34e2ab7d566bd581a81c9b549ef7f07111715428a8a8bb1e5233d1370ccbccbba18d3d93d7d89f25e85f316aff57cb6c60a957c5b24	155692ac23f0aea0bce86b3c81ccddb05005b9daa0cd66f23225e6bc0907f53a67cdf0f5d9ab9d18eca309f24d18593581cb96e000ae9d12a998edd6c2593917	Depuis votre arrivée, c’est déjà quatre cents 000 de plus	0	2			
2e6a058966d46f08f3772486137975ebf2e53bb5d5308b2b3c26be681c049299cb13b2f58eb029999c1e1c18188ade57f65d28f8d9bdd93d51621cc8f692c106	8143d99af9f29d2a5757b431411409ef22d82ae27c6e839770053d5444f615c15ae503e660726a08719aaf32d0e6c671dfe7c987f335bcff722c15c930833d44	Monsieur Peu, j’entends votre argument.	0	2			
6747dba2c425fc6b0476479996923eccb8b2d55c259042e984021eac7a5289040bd5a68d67f5cfaf09074330438eb3b667668110a02b26de3722e99af36e08dd	e690773ce6cb580e49edd3e673ed1f7326be2d1774f8b8d9c2a97e1bd8ec257d366a1d33c3892f2dfef5b3f9bc322d4eaec9c89a900aac35c9a3bfe20f61180c	Une négociation est actuellement en cours entre les partenaires sociaux.	1	2			
26a2fbd2fb1f1e79806bdd2dd322634a1309c16c25752e3df3b34506dd9a4b26adbd0515379988a1755c2d6e35376ab5023fa07a147da89247f51fbaa8e5314b	1c4896ab74e70bfc26d6efef11129f2eb8d40151d2771a66f9adc1ff541528fff984951c49ab6a363f54f2492aef13523374bbb172a31400c2e843dd95721072	C’est implacable	0	2	twenties	male	france
6747dba2c425fc6b0476479996923eccb8b2d55c259042e984021eac7a5289040bd5a68d67f5cfaf09074330438eb3b667668110a02b26de3722e99af36e08dd	521e87db5862ba14b9a17fa116ce2860dac4d2af0fa3b756783d2c891a649649670cc78cfff820e134e11cdc07cf55e73983e77af946ec6463948185b2158627	Je voudrais souligner que l’on gagne en efficacité.	0	2			
6747dba2c425fc6b0476479996923eccb8b2d55c259042e984021eac7a5289040bd5a68d67f5cfaf09074330438eb3b667668110a02b26de3722e99af36e08dd	2479571daa669f6d4735cca37f0a34dc307822479f3bb818626dcdac6cc534d148e84131ccf1fcd9f2ea97ced29b61c8170b0017838bac8e7470f8a51b91a035	Exactement, chez notre collègue Damien Abad.	0	2			
6747dba2c425fc6b0476479996923eccb8b2d55c259042e984021eac7a5289040bd5a68d67f5cfaf09074330438eb3b667668110a02b26de3722e99af36e08dd	29dfcf2a0c9709d778e9a66e0d46e79036794bc749f2c3241ec3cdf0ee2cd78538b8543293e9df33ba865f34f607428b8f0b4083b73d8618b9fe95ab03be8651	Je souhaite que vous ayez raison.	0	2			
f50021722fc2dbe1eff40e58db61734ebc1dbe3a81f30b484b4870abff978413f537200f393ca976bccf53af728fa230c40b6b912fc6e4e97af11991744b677a	f9b6ba8d4da7443fe0b937f195a85ebc176ebf9eed5e494939b52a0474a6a20d33c7d60d8e6f8d936a0625c144867e9822d0696157e05533ed6a9f3843ef3c49	Des dysfonctionnements expliquent ce constat, ils ne sont évidemment plus acceptables.	1	2	fourties	male	france
31ef27014b29d90cb735332214e9c0ae703e7875b6f0221c5dc9a31ec078fa6367a3ae67f0d104e175dbf1a7e33de86b1fa744eca4dfca399f8415c10148ad2e	a86e67d837d3b4ad61c9c4208397ee2cb56b369b05c2792029048fe55d0e0b7c0d10984945cc4b135b027100335ba89629a06975875f023055d5393813f04c46	Vous mentez	0	2	thirties	male	france
45b4c463131bdd288026376b9a78974b564fbef176764f95b338545222c2098ef47bd7d5ed3ae3e87ad8cf017522e71f71b368892fc2152bbfaf0628cdfdb076	7e29518c45fe1fa6bec2283efe99e0709f8b62988bd8ee9d89317dcd6077ad09146e7460b7003190376663a6b3a7cc97ce2f9d3a27f286d0211fc425ceeb9f82	La poussière et le silence passaient sur ces choses.	0	2			
45b4c463131bdd288026376b9a78974b564fbef176764f95b338545222c2098ef47bd7d5ed3ae3e87ad8cf017522e71f71b368892fc2152bbfaf0628cdfdb076	5fc1f802e8088832759337d9f09711d0bebe2edf64c6f98c457eab8f9cacbb3b72b9a89b1eb6bdac76d0b5b650d07325923b5e5d685e61072ffc16b96cc4c8ac	Notre pays connaît l’un des plus forts taux de natalité parmi les pays développés.	1	2			
f1bbe962b6d49cfb471d91e3a438fbe1e4af64d1e91bd99b413ee5d1f82a8c341589f455094de275d986e83ba6f7c03e6f0d9aad60b3ac94c27ae89541d3a42c	4834e4022cdaa6af03b382219af2055dff9ebc548b7e1d56733a6bb718a78affeb03d2c9169f6de6f1e487803f30150827feb9c6b25aa99d0392843cc61cd238	Les baisses de dépenses ne sont en effet pas affectées mais globalisées, généralisées.	1	2			
f1bbe962b6d49cfb471d91e3a438fbe1e4af64d1e91bd99b413ee5d1f82a8c341589f455094de275d986e83ba6f7c03e6f0d9aad60b3ac94c27ae89541d3a42c	514d4332d2ffed3934b48daea1fdf226ffa4fb8cfbff5971cd5cf94b4044c1093eedb1c6c305a2cb6b4a50bafcd649fa9f264bdaa93bfbe7f1f37a07e89d33ba	La parole est à Madame Elsa Faucillon, pour soutenir l’amendement numéro trois cent quatre-vingt.	0	2			
b90e4af1e050b03c9ac73070671f4528d19a181b7f85b426fa3a6ec85a3321ac4151f2f7a5cc92709c8e220475e3846f0ae576c7489085cb18d32ec5b786af5a	3b0c168db884a092872e5aaedd9648815cf0629d4238f0acfea904c8b924c802a96e93190079989768a3f17978e279ec245766062c24c6e4f2102f1e8ba57dc9	Il y en a vraiment qui cherchent à se faire casser la gueule	0	2			
b90e4af1e050b03c9ac73070671f4528d19a181b7f85b426fa3a6ec85a3321ac4151f2f7a5cc92709c8e220475e3846f0ae576c7489085cb18d32ec5b786af5a	23b0e7f19de68eaf25d837f25781593cfaf90a2950b30157e0474318ecf2e9f16fa58a63307930aef4a0cb1dd600be25a12eab8679e6a85d102f8e8901c1716f	Cette réalité-là, vous en avez nécessairement conscience.	0	2			
45b4c463131bdd288026376b9a78974b564fbef176764f95b338545222c2098ef47bd7d5ed3ae3e87ad8cf017522e71f71b368892fc2152bbfaf0628cdfdb076	7b7f3e79017a562a61dcca64e09084f42c7fbfb5222f3647a922f902f972070f6df22b9d2c29ab948c64c78ba5546f067bd64591e383fe9fb73e808e2ac6dde1	La parole est à Monsieur Patrick Devedjian, pour soutenir l’amendement numéro trois cent trente-trois.	1	2			
45b4c463131bdd288026376b9a78974b564fbef176764f95b338545222c2098ef47bd7d5ed3ae3e87ad8cf017522e71f71b368892fc2152bbfaf0628cdfdb076	c1691ca6c9018cbc49ae8baa4799b91ebb805774b45b219d7e24ba7a7ce426ce5c897e21f4740f30576ed04ff4f31ad45d466725ef79e3996e09c21bb3eb22d6	En matière de coût du travail, vous évoquez le crédit d’impôt compétitivité emploi.	0	2			
45b4c463131bdd288026376b9a78974b564fbef176764f95b338545222c2098ef47bd7d5ed3ae3e87ad8cf017522e71f71b368892fc2152bbfaf0628cdfdb076	9a2ec32d24e1038d871aed27d9777eceaab7cefb4c60ed5b8a642ca78c53f5e573c230fffc4cb6744167b0f58b3d1245af0e15d4ebbb869b9c1b8f31e5878fc0	un RSA jeunes ou généraliser le tiers payant.	0	2			
3f12208bf7779a598f35c03ec718c3920def7c605185a6753e049e815295742efed9d8ee68e5d62ae2219c02aa22b174df211549eb15ea03a20f0d6f12d2448f	253c8e8fccf1c679536a0fbd42eff09ffd7fbcdd88f55e1049f73548748110baeb7aa7b1161dbf8a12c02740c89227a50caa1f84c2b0a05fa94c88831d588ac6	Vous cherchez ainsi à masquer le déficit structurel.	1	2			
4b786fcb9ff83350ea8970d2471f42c44521204e7aec78fe92f07d7d8edd5f80ea5cb1d2775192fc8940b4b576ea09503ff71d6b88b8fe862e8f7fc9e1ef8eaa	b16d746e176cca9f119aa384c78adf61c0800bcd851a3e4a241cf63fae84bc3400037aed63fea0857bf994c1e285432647ba5ebb0dbf0a6b4fc9770ef13aaffe	C’est en tout cas jupitérien	1	2			
4b786fcb9ff83350ea8970d2471f42c44521204e7aec78fe92f07d7d8edd5f80ea5cb1d2775192fc8940b4b576ea09503ff71d6b88b8fe862e8f7fc9e1ef8eaa	63f4bb5561ae264765c75a2a37a5ef0d733a2bb77ea7c365e2043e2c72bbeab5fd8ea7c4e9f7274939a141a8e544c42c60f6c90420b3ffcfd9a98e15749c7ad8	"L'oncle de Ben a une maladie cardiovasculaire."	1	2			
068f114fa74048fb8dd9b409479c88839d6ee6ed64ac32fbb810e8cdf125257ea456196c3c293f9a995da6a6be3adba924e9e4ad57a2ee4f84fec7b0fe8ed2df	4ab25d7ba3d71c7d6fcf63faaa572ed81124a7ce03b3b2677f73f11bb8c1112bb2cae33fb9293c89fc44cc2302b94a1ccc2cbc2b45ba0e2d0ac925bd110a74c5	Laissez lever la patte environ 30 minutes au frigo puis mettez là au four	0	2			
5c6b6222a72bbf5b9cacf1a65a38a0c2ba6e553c6cd880341009c37c6aa3148746986fc5b893313ad91627b2c913a343cabf3c8a194ea26b89d9dfe3c66847ee	2c8bf9ca698369585e2a0c341aead5a46046523e9bfaf18c73c0d01fa280a2b97e742c2c7d54d50675e77bbfe327e5eea9143d5843727a3e6b295749324e6acb	Il ne s’agit pas d’économies réalisées par le Gouvernement.	0	2	fourties	male	france
5c6b6222a72bbf5b9cacf1a65a38a0c2ba6e553c6cd880341009c37c6aa3148746986fc5b893313ad91627b2c913a343cabf3c8a194ea26b89d9dfe3c66847ee	54660854f56aaeb1f4ab73608f13de5f647e4b036743f8e6e4a105aa474941f472147c20dfab9b78c90d0133f7b324490ab9a7ebc33f9f89f8876b8b5359d72d	"Monsieur Hamoche était alle comme tant d'autres en Californie, à la conquête de l'or."	1	2	fourties	male	france
5c6b6222a72bbf5b9cacf1a65a38a0c2ba6e553c6cd880341009c37c6aa3148746986fc5b893313ad91627b2c913a343cabf3c8a194ea26b89d9dfe3c66847ee	117a54cd793decf11a951f5aee27255a6c6aa812a067140f5dad5edf09cacb789d9a4375887ff534eaf4be3df396a1d0f52f6f85a4ad7c5c5e264b9d9e8070f6	Votre question appelle une première observation d’ordre volumétrique.	0	2	fourties	male	france
5c6b6222a72bbf5b9cacf1a65a38a0c2ba6e553c6cd880341009c37c6aa3148746986fc5b893313ad91627b2c913a343cabf3c8a194ea26b89d9dfe3c66847ee	9ecaf56a076462ed4ddd0e26d896862e2cb8e79f202277b45b0726f938c97a3091334e2157ccf31210ff45fe7fc42c8fbb0fe550b067483d075e30325481a93b	Il convient au contraire de favoriser leur maintien dans l’emploi.	0	2	fourties	male	france
5c6b6222a72bbf5b9cacf1a65a38a0c2ba6e553c6cd880341009c37c6aa3148746986fc5b893313ad91627b2c913a343cabf3c8a194ea26b89d9dfe3c66847ee	e406e2974df9ec6c77feaadfc888ce68766457fbfec3b23709231a8dee0680658b5f433a802cda1c5c1d3fdbff171916eb774662bc95b499a64d1293ef7ce87e	"Du toit de zinc sortait un tuyau de cheminée coiffe d'un grand chapeau."	0	2	fourties	male	france
5c6b6222a72bbf5b9cacf1a65a38a0c2ba6e553c6cd880341009c37c6aa3148746986fc5b893313ad91627b2c913a343cabf3c8a194ea26b89d9dfe3c66847ee	c2ebb3adf0c4fe0005892a79c6a2c4022e5424c0aef0d84ccc7fc46dafe079a603b9e33225447837a6bc46c02e2e583eda2405a069a626752883545b4af39533	Faites-vous de même, monsieur Peu?	0	2	fourties	male	france
5c6b6222a72bbf5b9cacf1a65a38a0c2ba6e553c6cd880341009c37c6aa3148746986fc5b893313ad91627b2c913a343cabf3c8a194ea26b89d9dfe3c66847ee	f85f584a6f92c7b323f4cdf5dbca7c77e9253ee3bfe7b0d060df9396bd215583e422a1a9edf6774c0228c94d47a957ec6e4992a44f658f93e13ab955724697ac	que les investissements d’avenir n’étaient pas là pour se substituer aux crédits budgétaires.	0	2	fourties	male	france
5c6b6222a72bbf5b9cacf1a65a38a0c2ba6e553c6cd880341009c37c6aa3148746986fc5b893313ad91627b2c913a343cabf3c8a194ea26b89d9dfe3c66847ee	6a76983f9da7d247daeb9b386f36444f17c7c202f1ecff2d2106652a351543c4abd6694aec1b518ad75fce4f85a05707c03091f39e6ee0eae12b835f66bdbd6d	Fin deux mille quatorze, quarante-cinq milliards d’impôts en plus	1	2	fourties	male	france
41a6c65a01faf234bd67c1219f83ac9d8750775f02b056ec696fc0fffded18e5ad2f03986e745dc101edc534f578bcd0f620a107ff02905c6a811e5cce7d502b	acfbebf328dbc388b8f2ce652dec321f448f270e5ae4fcbd56da1d845685a77990d79a32ad53390e36657c18b433e8255b57807ec26660a1e9dcfa1d96300d19	Mes parents étaient un peu plus instruits.	1	2			
6861e4d2f62dd2e470ca2c8adf859bb5d023232234a42eddbe3118111edbe2b70cece6b9bd51c9319b331737bb08cab9477a5bee72f8ac3415c282e7567b0f7a	8028a9a135bf348ffa3fa92be235e95a341cf4bb17de35840dcef2c922b9aa6e334351c4d8541fa47c7841bb1e231db5b23d185968be3fe08c1f8fd5c0f502fc	Le rapporteur général, à juste titre, s’est félicité de cette politique des investissements d’avenir.	0	2			
b67a86fcb076de52b2ad0eaf36d081eeb66f82747acac83ebcd91c9727b8f69a2707a1cc838293a7ca7dbfeb1ae12ab4e77aac9512dff7afa7662c5fe0c7a140	f59a26f7821d7ba196eee9bd980c7ddb17e681cf5fe3cf005aeeb83f03025a71d192f294018c9c2a48964e6027f068fdc630e1fa3bfb98b755f4f5b23b026abf	Aujourd’hui, le verdict est sans appel.	0	2			
afe7234ddc48aad1600acb548eb64920cadee8c4c40a16a46e75cbe5e462672c6f7e28576869397eed224d4ce597ceaf209334030a47e8f43cdb7e3b9747104a	864d7ca7eacf05b41aaf1f5b222c3a7189e17077dd770bd613d1ae63dabbbabf541e1d355950d548023fd86d24da3bce4a21fe51a68d73cec7e325eb9dcafb43	On nous rétorque qu’il faut de la stabilité fiscale.	0	2			
afe7234ddc48aad1600acb548eb64920cadee8c4c40a16a46e75cbe5e462672c6f7e28576869397eed224d4ce597ceaf209334030a47e8f43cdb7e3b9747104a	ce2036e9d5e600a78aca4ace109c59c53e366804fa7b31d7db1478fb81e89249d41018ae976ef0175f8aa8bf738a12e07675ad5e4e0e4c4efd8687e0aebb73b6	Nous n’affirmons rien d’autre.	0	2			
